payment_type,profit_per_order,category_id,category_name,customer_city,customer_id,customer_segment,department_id,department_name,market,order_country,order_date,order_id,order_item_discount_rate,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_price,shipping_date,shipping_mode,label
DEBIT,58.761166,45,Fishing,Caguas,11225.089,Home Office,7,Fan Shop,USCA,United States,2016-06-03 00:00:00+01:00,36837.562,0.13,1,399.98,339.98,60.507187,West of USA ,California,ON_HOLD,399.98,2016-08-13 00:00:00+01:00,Standard Class,1
DEBIT,112.32001,45,Fishing,Salt Lake City,4079.0552,Home Office,7,Fan Shop,USCA,United States,2016-06-15 00:00:00+01:00,34229.79,0.01,1,399.98,391.98,111.74895,South of  USA ,Florida,COMPLETE,399.98,2016-07-11 00:00:00+01:00,Standard Class,1
PAYMENT,107.89558,45,Fishing,Caguas,5492.6533,Consumer,7,Fan Shop,Europe,France,2015-08-14 00:00:00+01:00,15301.75,0.2,1,399.98,326.00705,104.46184,Western Europe,Languedoc-Roussillon-Midi-Pyrenees,PENDING_PAYMENT,399.98,2015-09-04 00:00:00+01:00,Second Class,0
PAYMENT,16.06007,75,Video Games,Woodbridge,20333.117,Consumer,9,Discs Shop,Pacific Asia,New Zealand,2017-12-27 00:00:00+00:00,76696.93,0.18,1,39.75,33.45869,17.841738,Oceania,Michigan,PENDING_PAYMENT,39.99,2018-01-24 00:00:00+00:00,Standard Class,1
DEBIT,87.290886,45,Fishing,Berwyn,4671.422,Consumer,7,Fan Shop,LATAM,Chile,2015-04-09 00:00:00+01:00,6483.801,0.13,1,399.98,345.08365,91.7529,South America,Santiago de Chile,COMPLETE,399.98,2015-04-21 00:00:00+01:00,Standard Class,1
DEBIT,-10.91835,45,Fishing,Fort Lauderdale,7817.5244,Corporate,7,Fan Shop,Pacific Asia,Saudi Arabia,2016-10-20 00:00:00+01:00,46447.168,0.09,1,399.98,363.98,-25.531996,West Asia,Riad,COMPLETE,399.98,2016-10-16 00:00:00+01:00,Standard Class,1
DEBIT,74.76416,43,Camping & Hiking,Brooklyn,9587.442,Consumer,7,Fan Shop,Pacific Asia,Israel,2016-06-28 00:00:00+01:00,49420.492,0.25,1,299.98,227.54068,73.56019,West Asia,Tel Aviv,COMPLETE,299.98,2016-11-22 00:00:00+00:00,Standard Class,0
DEBIT,47.001297,29,Shop By Sport,Highland Park,3554.8987,Consumer,5,Golf,LATAM,Dominican Republic,2016-04-29 00:00:00+01:00,50621.957,0.09,5,199.92,167.37,45.751244,Caribbean,Santo Domingo,COMPLETE,39.99,2017-01-21 00:00:00+00:00,Standard Class,1
TRANSFER,-279.9363,43,Camping & Hiking,Hollywood,3893.6992,Home Office,7,Fan Shop,LATAM,Nicaragua,2015-02-13 00:00:00+00:00,2751.8142,0.15952739,1,299.98,254.96,-254.77402,Central America,Managua,PENDING,299.98,2015-01-17 00:00:00+00:00,Second Class,1
DEBIT,21.650352,48,Water Sports,Caguas,6684.7935,Consumer,7,Fan Shop,LATAM,Mexico,2015-03-21 00:00:00+00:00,6380.2925,0,1,199.99,199.92,21.551003,Central America,Baja California,COMPLETE,199.99,2015-04-25 00:00:00+01:00,First Class,1
PAYMENT,52.97665,29,Shop By Sport,Denton,4916.839,Consumer,5,Golf,Europe,Sweden,2017-09-15 00:00:00+01:00,67183.49,0.06,4,179.97,161.9455,53.974545,Northern Europe,Stockholm,PENDING_PAYMENT,39.99,2017-08-15 00:00:00+01:00,Standard Class,1
DEBIT,145.59222,45,Fishing,Sugar Land,12200.876,Consumer,7,Fan Shop,LATAM,Panama,2017-09-18 00:00:00+01:00,55427.652,0.18,1,399.98,331.7976,154.79683,Central America,Panama,COMPLETE,399.98,2017-10-30 00:00:00+00:00,Same Day,1
DEBIT,94.68556,24,Women's Apparel,Ann Arbor,6723.1475,Consumer,5,Golf,Africa,Nigeria,2016-12-21 00:00:00+00:00,47813.906,0.2,5,250,199.47249,95.37401,West Africa,Kano,COMPLETE,50,2016-11-12 00:00:00+00:00,Standard Class,1
DEBIT,17.382406,9,Cardio Equipment,Caguas,10249.699,Consumer,3,Footwear,Europe,United Kingdom,2017-09-24 00:00:00+01:00,67347.79,0.17,2,199.95,163.99,19.764006,Northern Europe,England,COMPLETE,99.99,2017-09-27 00:00:00+01:00,Standard Class,1
TRANSFER,-5.095773,17,Cleats,Caguas,986.2021,Home Office,4,Apparel,Africa,Angola,2016-10-31 00:00:00+00:00,45307.914,0.25,3,179.97,129.99,-7.6792994,Central Africa,Attica,PROCESSING,59.99,2016-10-01 00:00:00+01:00,Standard Class,1
PAYMENT,43.894623,46,Indoor/Outdoor Games,Dallas,5817.846,Consumer,7,Fan Shop,LATAM,Mexico,2015-02-22 00:00:00+00:00,3909.7385,0.15,5,249.9,215.89319,46.335743,Central America,Federal District,PENDING_PAYMENT,49.98,2015-02-27 00:00:00+00:00,First Class,1
CASH,-64.58805,48,Water Sports,Ann Arbor,5540.326,Consumer,7,Fan Shop,Europe,United Kingdom,2017-09-04 00:00:00+01:00,66895.72,0.1,1,199.99,185.03098,-87.75771,Northern Europe,England,CLOSED,199.99,2017-08-28 00:00:00+01:00,Same Day,1
TRANSFER,16.947895,46,Indoor/Outdoor Games,Raleigh,6483.636,Consumer,7,Fan Shop,Pacific Asia,China,2015-11-07 00:00:00+00:00,24339.277,0.17,2,99.96,82.991135,13.470243,Eastern Asia,Mecca,PENDING,49.98,2015-12-24 00:00:00+00:00,Standard Class,1
TRANSFER,43.69022,67,DVDs,Caguas,16584.646,Corporate,9,Discs Shop,Pacific Asia,India,2017-12-07 00:00:00+00:00,73674.78,0.05,1,168.05753,161.88707,43.516148,South Asia,New York,PENDING,129.99,2017-12-13 00:00:00+00:00,Standard Class,1
DEBIT,109.934875,46,Indoor/Outdoor Games,Hickory,7941.9834,Corporate,7,Fan Shop,LATAM,Brazil,2015-03-11 00:00:00+00:00,4345.296,0.17,5,249.9,202.95879,111.09887,South America,Minas Gerais,COMPLETE,49.98,2015-03-06 00:00:00+00:00,Standard Class,1
DEBIT,171.86783,45,Fishing,Caguas,8974.524,Corporate,7,Fan Shop,LATAM,El Salvador,2015-07-11 00:00:00+01:00,6145.74,0.05,1,399.98,379.98,167.51791,Central America,San Salvador,COMPLETE,399.98,2015-09-28 00:00:00+01:00,Standard Class,1
DEBIT,61.56136,48,Water Sports,San Juan,4332.4243,Corporate,7,Fan Shop,LATAM,El Salvador,2015-01-31 00:00:00+00:00,2407.93,0.01,1,199.99,195.97641,60.47127,Central America,San Salvador,COMPLETE,199.99,2015-02-07 00:00:00+00:00,Standard Class,1
TRANSFER,146.89326,45,Fishing,Yonkers,7937.3613,Consumer,7,Fan Shop,USCA,United States,2016-05-04 00:00:00+01:00,37294.625,0.09,1,399.98,371.98,144.52081,West of USA ,California,PENDING,399.98,2016-09-01 00:00:00+01:00,Second Class,1
PAYMENT,-98.07604,18,Men's Footwear,New Haven,6975.855,Consumer,4,Apparel,LATAM,Panama,2017-05-01 00:00:00+01:00,55614.746,0.04,1,129.99,125.54985,-110.23348,Central America,Panama,PENDING_PAYMENT,129.99,2017-09-22 00:00:00+01:00,Second Class,1
PAYMENT,-71.55603,46,Indoor/Outdoor Games,Caguas,922.55994,Corporate,7,Fan Shop,Europe,Belgium,2017-07-15 00:00:00+01:00,65683.766,0.05,1,49.98,47.98,-62.5682,Western Europe,Limburg,PENDING_PAYMENT,49.98,2017-08-18 00:00:00+01:00,Standard Class,1
DEBIT,54.77221,46,Indoor/Outdoor Games,Parkville,10166.253,Home Office,7,Fan Shop,Pacific Asia,New Zealand,2016-03-26 00:00:00+00:00,31695.418,0.2,4,199.93738,149.38,65.57229,Oceania,Wellington,COMPLETE,49.98,2016-04-05 00:00:00+01:00,Standard Class,1
TRANSFER,11.302047,24,Women's Apparel,Caguas,8977.705,Consumer,5,Golf,LATAM,Peru,2017-04-18 00:00:00+01:00,57453.76,0.17,1,50,41.5,10.96684,South America,Lima (city),PENDING,50,2017-04-24 00:00:00+01:00,Standard Class,1
DEBIT,3.1314266,43,Strength Training,Federal Way,11278.358,Corporate,6,Outdoors,Europe,Netherlands,2015-06-28 00:00:00+01:00,12849.136,0.15,3,59.99,62.669487,3.6824846,Western Europe,South Holland,ON_HOLD,20.654018,2015-08-26 00:00:00+01:00,Standard Class,1
CASH,-64.31014,45,Fishing,Los Angeles,11105.785,Consumer,7,Fan Shop,Pacific Asia,China,2016-01-24 00:00:00+00:00,26014.076,0.07,1,399.98,363.98,-49.709324,Eastern Asia,Bremen,CLOSED,399.98,2016-02-02 00:00:00+00:00,Standard Class,0
CASH,51.78027,18,Men's Footwear,Olathe,12140.985,Corporate,4,Apparel,Europe,Chile,2015-07-27 00:00:00+01:00,17069.54,0.01,1,129.99,127.39,47.286644,Northern Europe,Quindio,CLOSED,129.99,2015-08-28 00:00:00+01:00,First Class,1
DEBIT,-7.471386,48,Water Sports,Raleigh,11913.426,Corporate,7,Fan Shop,Europe,France,2015-08-22 00:00:00+01:00,15576.739,0.01,1,199.99,195.9944,-16.941471,Western Europe,Lagos,PROCESSING,199.99,2015-07-27 00:00:00+01:00,Standard Class,1
CASH,104.392624,17,Cleats,Cary,2487.663,Corporate,4,Apparel,LATAM,Brazil,2015-03-03 00:00:00+00:00,4582.0166,0.06,4,239.96,224.99,102.87051,South America,Minas Gerais,CLOSED,59.99,2015-03-06 00:00:00+00:00,Second Class,1
DEBIT,38.219307,18,Men's Footwear,Houston,5007.868,Home Office,4,Apparel,LATAM,Panama,2015-05-09 00:00:00+01:00,6925.023,0.13,1,129.99,113.09,41.543926,Central America,Western Australia,COMPLETE,129.99,2015-01-08 00:00:00+00:00,Standard Class,1
CASH,33.86702,46,Indoor/Outdoor Games,Toms River,9552.666,Corporate,7,Fan Shop,Europe,France,2017-10-07 00:00:00+01:00,69163.37,0.16,2,99.96,84.991615,32.91565,Western Europe,Normandy,CLOSED,49.98,2017-10-13 00:00:00+01:00,First Class,1
PAYMENT,25.734154,29,Shop By Sport,Malden,4012.4377,Consumer,5,Golf,LATAM,Venezuela,2015-04-29 00:00:00+01:00,6492.7393,0.06,3,119.98,115.88804,22.663961,South America,Anzoategui,PENDING_PAYMENT,39.99,2015-10-24 00:00:00+01:00,Second Class,1
DEBIT,53.91441,35,Golf Shoes,Milpitas,8035.3574,Consumer,6,Outdoors,Africa,Nigeria,2017-03-26 00:00:00+00:00,45379.035,0.16,2,129.99,110.88677,55.522957,West Africa,Lagos,COMPLETE,59.99,2016-01-25 00:00:00+00:00,First Class,1
CASH,9.025883,36,Crafts,Caguas,5962.3726,Consumer,6,Outdoors,USCA,United States,2016-04-22 00:00:00+01:00,40148.44,0.15,2,39.88524,33.390842,9.170927,US Center ,Indiana,CLOSED,15.982515,2016-06-04 00:00:00+01:00,First Class,1
DEBIT,20.267153,29,Shop By Sport,Caguas,7528.6147,Consumer,5,Golf,Europe,Marfil Coast,2015-11-14 00:00:00+00:00,39531.117,0.03,3,124.95,122.84,25.07777,Western Europe,Nagano,PROCESSING,39.99,2016-05-09 00:00:00+01:00,Second Class,1
DEBIT,75.18124,17,Cleats,Caguas,625.95575,Consumer,4,Apparel,Europe,Austria,2016-02-05 00:00:00+00:00,22434.477,0.1,4,239.96,208.71756,75.307,Western Europe,Vienna,ON_HOLD,59.99,2015-09-06 00:00:00+01:00,Standard Class,1
DEBIT,15.452321,17,Cleats,Caguas,6214.665,Corporate,4,Apparel,Pacific Asia,Australia,2016-05-11 00:00:00+01:00,29834.234,0,2,119.98,120.89,16.691765,Oceania,Queensland,COMPLETE,59.99,2016-05-22 00:00:00+01:00,Same Day,1
TRANSFER,4.038899,46,Indoor/Outdoor Games,Caguas,3222.1035,Consumer,7,Fan Shop,Africa,South Africa,2017-01-25 00:00:00+00:00,51535.25,0.25,1,49.98,37.496758,5.89613,Southern Africa,Queensland,PENDING,49.98,2017-03-06 00:00:00+00:00,Standard Class,1
TRANSFER,-3.6928818,45,Fishing,Marrero,12035.121,Corporate,7,Fan Shop,Europe,France,2015-07-14 00:00:00+01:00,14182.308,0.03,1,399.98,383.98,-2.6493092,Western Europe,Yamaguchi,PROCESSING,399.98,2015-08-20 00:00:00+01:00,First Class,1
PAYMENT,1.9577795,17,Cleats,Des Plaines,5887.616,Consumer,4,Apparel,Europe,Spain,2017-06-28 00:00:00+01:00,62288.125,0.1,2,119.98,110.49,3.4938705,Southern Europe,Valenciana,PENDING_PAYMENT,59.99,2017-07-01 00:00:00+01:00,Second Class,1
PAYMENT,19.219444,46,Indoor/Outdoor Games,Chicago,3697.787,Consumer,7,Fan Shop,Europe,Russia,2017-05-26 00:00:00+01:00,48639.312,0.1,1,49.98,44.985256,19.811222,Eastern Europe,Merida,PENDING_PAYMENT,49.98,2017-02-19 00:00:00+00:00,Standard Class,1
PAYMENT,-5.4052277,46,Indoor/Outdoor Games,Caguas,5632.8774,Home Office,7,Fan Shop,Europe,Mexico,2017-05-06 00:00:00+01:00,60486.008,0.17,1,49.98,41,-3.306696,Southern Europe,Basra,PENDING_PAYMENT,49.98,2017-04-03 00:00:00+01:00,First Class,1
DEBIT,26.766693,46,Indoor/Outdoor Games,Caguas,824.59735,Corporate,7,Fan Shop,Pacific Asia,India,2015-12-18 00:00:00+00:00,24832.117,0.16,3,149.94012,127.39,27.352484,South Asia,Virginia,COMPLETE,49.98,2016-01-13 00:00:00+00:00,Standard Class,1
TRANSFER,-57.418304,9,Cardio Equipment,Caguas,3284.7625,Consumer,3,Footwear,Pacific Asia,Pakistan,2015-11-08 00:00:00+00:00,22044.818,0.12,3,299.98,263.98,-47.77852,South Asia,Punjab,PENDING,99.99,2015-01-23 00:00:00+00:00,Standard Class,1
PAYMENT,-299.3078,17,Cleats,Dearborn,6099.79,Consumer,4,Apparel,LATAM,Mexico,2017-06-25 00:00:00+01:00,58679.137,0.16,4,239.96,199.92,-308.35822,Central America,Kabul,PAYMENT_REVIEW,59.99,2017-09-05 00:00:00+01:00,First Class,1
DEBIT,19.31453,17,Cleats,Caguas,9398.854,Consumer,4,Apparel,LATAM,Mexico,2015-04-15 00:00:00+01:00,7415.7764,0.01,4,239.95497,232.73999,20.517069,Central America,Virginia,COMPLETE,59.99,2015-04-11 00:00:00+01:00,Second Class,1
PAYMENT,58.94638,17,Cleats,New Albany,9756.547,Consumer,4,Apparel,LATAM,Peru,2015-01-25 00:00:00+00:00,1351.419,0.07,3,179.97,169.98538,61.74523,South America,Lima (city),PENDING_PAYMENT,59.99,2015-01-22 00:00:00+00:00,Standard Class,1
PAYMENT,158.85083,45,Fishing,Brooklyn,2198.0857,Consumer,7,Fan Shop,Pacific Asia,Filipinas,2015-11-13 00:00:00+00:00,23086.527,0.04,1,399.98,379.98,158.65233,Southeast Asia,Capital Nacional,PENDING_PAYMENT,399.98,2015-11-29 00:00:00+00:00,Standard Class,1
CASH,52.817642,18,Men's Footwear,Caguas,8216.986,Corporate,4,Apparel,Europe,France,2017-09-04 00:00:00+01:00,67122.19,0.1,1,129.99,116.99,55.737125,Western Europe,Isle of France,CLOSED,129.99,2017-06-15 00:00:00+01:00,Standard Class,1
DEBIT,130.833,63,Children's Clothing,Blacksburg,12955.698,Home Office,4,Apparel,Europe,Spain,2017-11-29 00:00:00+00:00,70297.29,0.1,1,399.96,319.98,132.09685,Southern Europe,Valenciana,COMPLETE,299.98,2017-11-29 00:00:00+00:00,Standard Class,1
DEBIT,-19.302528,9,Cardio Equipment,Revere,10023.811,Corporate,3,Footwear,Pacific Asia,Australia,2015-11-22 00:00:00+00:00,23140.84,0.02,2,79.98,82.98424,3.6780987,Oceania,Queensland,COMPLETE,34.99,2016-01-02 00:00:00+00:00,Standard Class,1
DEBIT,59.240158,29,Shop By Sport,Bronx,9877.946,Consumer,5,Golf,LATAM,Dominican Republic,2015-01-10 00:00:00+00:00,6244.121,0.15,4,150,139.48521,63.793594,Caribbean,Santo Domingo,COMPLETE,39.99,2015-03-11 00:00:00+00:00,Standard Class,1
DEBIT,-86.911575,17,Cleats,Tucson,8267.155,Corporate,4,Apparel,Europe,Russia,2016-03-30 00:00:00+01:00,44073.613,0.07,3,179.97,172.86778,-118.83769,Eastern Europe,Namur,COMPLETE,59.99,2016-08-13 00:00:00+01:00,Standard Class,1
TRANSFER,25.380081,45,Fishing,Albuquerque,11943.806,Corporate,7,Fan Shop,USCA,United States,2016-06-19 00:00:00+01:00,36183.316,0.12,1,399.98,357.15195,26.581234,South of  USA ,Kentucky,PENDING,399.98,2016-05-21 00:00:00+01:00,Standard Class,1
DEBIT,43.170486,29,Shop By Sport,Caguas,10230.64,Home Office,5,Golf,Pacific Asia,Japan,2015-10-21 00:00:00+01:00,31364.156,0.17,4,149.94,127.39,42.792377,Eastern Asia,Chiba,COMPLETE,39.99,2016-02-26 00:00:00+00:00,Standard Class,1
DEBIT,82.30835,48,Water Sports,Ann Arbor,6378.8716,Consumer,7,Fan Shop,LATAM,Dominican Republic,2017-02-22 00:00:00+00:00,55610.188,0.17,1,199.99,167.99,86.32007,Caribbean,Santo Domingo,COMPLETE,199.99,2017-05-07 00:00:00+01:00,Standard Class,1
CASH,97.65625,24,Women's Apparel,Caguas,4709.837,Consumer,5,Golf,Europe,Germany,2017-05-21 00:00:00+01:00,64553.79,0.17,5,250,199.99,97.45686,Western Europe,North Rhine-Westphalia,CLOSED,50,2017-06-27 00:00:00+01:00,First Class,1
CASH,56.913647,9,Cardio Equipment,Tucson,2506.956,Corporate,3,Footwear,Pacific Asia,Australia,2016-07-19 00:00:00+01:00,25841.596,0.2,2,199.95,165.99,56.54731,Oceania,Choluteca,CLOSED,99.99,2016-11-06 00:00:00+00:00,Second Class,1
DEBIT,16.84635,46,Indoor/Outdoor Games,Caguas,5226.581,Corporate,7,Fan Shop,LATAM,Hungary,2017-02-08 00:00:00+00:00,56583.895,0.15,1,49.98,42.495445,17.479496,Central America,San Salvador,COMPLETE,49.98,2017-03-27 00:00:00+01:00,Standard Class,0
DEBIT,300.76608,64.68316,Computers,Alpharetta,12530.509,Consumer,10,Technology,Europe,France,2017-09-14 00:00:00+01:00,69713.875,0.09,1,1500,1347.505,280.15836,Western Europe,Isle of France,COMPLETE,1500,2017-06-30 00:00:00+01:00,Standard Class,1
TRANSFER,36.590797,43,Camping & Hiking,Caguas,1348.6902,Corporate,7,Fan Shop,Pacific Asia,Filipinas,2015-12-16 00:00:00+00:00,25201.227,0.17,1,299.98,248.98,30.357082,Southeast Asia,Capital Nacional,PENDING,299.98,2015-12-29 00:00:00+00:00,Second Class,1
PAYMENT,-72.58079,17,Cleats,Des Plaines,2752.5972,Corporate,4,Apparel,Europe,United Kingdom,2017-08-22 00:00:00+01:00,66592.62,0.05,3,179.97,173.98201,-74.86678,Northern Europe,England,PENDING_PAYMENT,59.99,2017-09-14 00:00:00+01:00,Same Day,1
DEBIT,174.02843,45,Fishing,San Antonio,1454.2573,Consumer,7,Fan Shop,LATAM,Honduras,2017-05-09 00:00:00+01:00,55241.953,0.07,1,399.98,375.42114,170.19144,Central America,Cortes,COMPLETE,399.98,2017-07-31 00:00:00+01:00,Standard Class,1
DEBIT,38.46504,29,Shop By Sport,New Castle,5075.7266,Corporate,5,Golf,Pacific Asia,Australia,2015-09-24 00:00:00+01:00,21441.727,0.07,2,76.48239,81.9327,40.610153,Oceania,Queensland,ON_HOLD,39.99,2015-10-19 00:00:00+01:00,Same Day,1
TRANSFER,31.986877,43,Camping & Hiking,Caguas,5765.6,Home Office,7,Fan Shop,Europe,Ireland,2015-08-03 00:00:00+01:00,14789.827,0.06,1,299.98,283.48,35.651516,Northern Europe,Dublin,PENDING,299.98,2015-08-09 00:00:00+01:00,Standard Class,1
PAYMENT,22.23582,24,Women's Apparel,Glen Burnie,4913.438,Home Office,5,Golf,Pacific Asia,India,2016-01-18 00:00:00+00:00,25641.984,0.16,2,100,84.16427,22.642818,South Asia,Chhattisgarh,PENDING_PAYMENT,50,2016-01-24 00:00:00+00:00,Standard Class,1
DEBIT,33.88714,48,Water Sports,Brooklyn,4431.4414,Corporate,7,Fan Shop,Europe,Germany,2017-06-27 00:00:00+01:00,63876.543,0.2,1,199.99,163.80911,35.19719,Western Europe,North Rhine-Westphalia,COMPLETE,199.99,2017-07-28 00:00:00+01:00,First Class,1
DEBIT,51.335777,46,Indoor/Outdoor Games,Caguas,11897.058,Consumer,7,Fan Shop,LATAM,Dominican Republic,2015-05-07 00:00:00+01:00,6453.028,0.2,4,199.92,170.28381,47.25872,Caribbean,Santo Domingo,COMPLETE,49.98,2015-07-26 00:00:00+01:00,Same Day,1
CASH,-36.181557,5,Lacrosse,Mission Viejo,3963.1804,Home Office,2,Fitness,Europe,Austria,2015-09-04 00:00:00+01:00,15415.712,0,4,99.96,100.003365,-30.545645,Western Europe,Vienna,CLOSED,24.99,2015-08-02 00:00:00+01:00,Standard Class,1
PAYMENT,47.487587,48,Water Sports,San Diego,11687.042,Consumer,7,Fan Shop,Pacific Asia,India,2016-08-13 00:00:00+01:00,26722.168,0.16,1,199.99,173.99,49.166515,South Asia,Hubei,PENDING_PAYMENT,199.99,2016-11-29 00:00:00+00:00,Standard Class,1
DEBIT,35.123875,18,Men's Footwear,El Cajon,2713.382,Corporate,4,Apparel,Pacific Asia,Turkey,2016-12-12 00:00:00+00:00,49254.152,0.12,1,129.99,113.33493,39.167664,West Asia,Izmir,COMPLETE,129.99,2016-12-21 00:00:00+00:00,Standard Class,1
PAYMENT,37.45117,24,Women's Apparel,Caguas,12358.4795,Consumer,5,Golf,Europe,Italy,2017-07-15 00:00:00+01:00,62585.535,0.02,3,150,149.01105,41.715523,Southern Europe,Campania,PENDING_PAYMENT,50,2017-05-25 00:00:00+01:00,Standard Class,1
DEBIT,28.093437,46,Indoor/Outdoor Games,Miami,9534.826,Consumer,7,Fan Shop,Europe,Netherlands,2015-01-15 00:00:00+00:00,14496.558,0.09,2,99.96,94.4701,28.649664,Western Europe,North Holland,ON_HOLD,49.98,2015-03-01 00:00:00+00:00,Second Class,0
DEBIT,20.018076,48,Water Sports,Hialeah,2727.927,Corporate,7,Fan Shop,LATAM,Ireland,2015-04-17 00:00:00+01:00,8089.6885,0.25,1,199.99,143.94235,19.927814,Central America,Veracruz,COMPLETE,199.99,2015-08-18 00:00:00+01:00,Standard Class,1
PAYMENT,74.27492,48,Water Sports,Edison,6630.2437,Consumer,7,Fan Shop,Europe,France,2015-08-03 00:00:00+01:00,11615.1875,0.16,1,199.99,165.99,66.03514,Western Europe,Normandy,PENDING_PAYMENT,199.99,2015-09-14 00:00:00+01:00,First Class,1
TRANSFER,-171.33759,29,Shop By Sport,Lynnwood,6568.439,Consumer,5,Golf,Pacific Asia,Turkey,2017-02-07 00:00:00+00:00,48416.992,0.12,5,199.95,173.99,-178.1321,West Asia,Atlantico Department,PENDING,39.99,2017-01-22 00:00:00+00:00,Standard Class,1
DEBIT,137.2668,43,Camping & Hiking,Caguas,10170.694,Consumer,7,Fan Shop,Pacific Asia,India,2015-09-02 00:00:00+01:00,26083.857,0.07,1,299.98,293.97968,136.85872,South Asia,Rajasthan,COMPLETE,299.98,2016-01-22 00:00:00+00:00,Standard Class,1
DEBIT,40.952133,48,Water Sports,Caguas,664.203,Consumer,7,Fan Shop,LATAM,Dominican Republic,2015-01-12 00:00:00+00:00,10173.681,0.15,1,199.99,173.99,41.468967,Caribbean,Santo Domingo,COMPLETE,199.99,2015-03-29 00:00:00+00:00,First Class,1
TRANSFER,17.471672,18,Men's Footwear,Manchester,2094.199,Corporate,4,Apparel,Africa,Nigeria,2016-09-12 00:00:00+01:00,47191.094,0.13,1,129.99,114.39,15.510983,West Africa,Lagos,PENDING,129.99,2016-11-27 00:00:00+00:00,First Class,1
TRANSFER,113.52824,17,Cleats,Taunton,7143.5566,Home Office,4,Apparel,Europe,Ukraine,2016-08-25 00:00:00+01:00,44817.73,0.17,5,299.95,245.98,120.020226,Eastern Europe,Lviv,PROCESSING,59.99,2016-11-08 00:00:00+00:00,Second Class,1
DEBIT,18.521938,46,Indoor/Outdoor Games,Chicago,10798.386,Home Office,7,Fan Shop,LATAM,El Salvador,2015-05-15 00:00:00+01:00,7741.513,0.25,1,49.98,38.71827,21.435131,Central America,San Salvador,COMPLETE,49.98,2015-03-10 00:00:00+00:00,Standard Class,1
TRANSFER,86.79659,43,Camping & Hiking,Tucson,2205.7434,Corporate,7,Fan Shop,Pacific Asia,India,2015-10-27 00:00:00+00:00,21854.936,0.01,1,299.98,296.97696,87.978455,South Asia,Chimaltenango,PROCESSING,299.98,2015-10-27 00:00:00+00:00,Standard Class,1
DEBIT,136.77748,45,Fishing,Bend,9162.632,Consumer,7,Fan Shop,Africa,Israel,2016-04-19 00:00:00+01:00,39260.574,0.03,1,399.98,383.98,132.76831,East Africa,Kampala,COMPLETE,399.98,2016-05-18 00:00:00+01:00,First Class,1
TRANSFER,71.812546,17,Cleats,South San Francisco,5261.5156,Corporate,4,Apparel,Pacific Asia,Australia,2016-05-14 00:00:00+01:00,32876.008,0.13,5,299.95,258.6075,76.21932,Oceania,Lombardy,PROCESSING,59.99,2016-03-24 00:00:00+00:00,Standard Class,0
DEBIT,72.4594,46,Indoor/Outdoor Games,Passaic,12065.828,Consumer,7,Fan Shop,USCA,United States,2016-04-24 00:00:00+01:00,36404.258,0.13,4,199.92,185.94937,78.64968,East of USA,Pennsylvania,COMPLETE,49.98,2016-05-21 00:00:00+01:00,Standard Class,1
TRANSFER,23.541225,29,Shop By Sport,New Orleans,5148.4414,Consumer,5,Golf,USCA,United States,2016-09-07 00:00:00+01:00,36889.156,0.04,2,79.98,83.9939,31.236221,South of  USA ,North Carolina,PENDING,39.99,2016-04-01 00:00:00+01:00,Standard Class,1
TRANSFER,-28.17679,18,Men's Footwear,Austin,7985.8374,Consumer,4,Apparel,LATAM,Mexico,2015-04-28 00:00:00+01:00,7947.854,0.2,1,129.99,103.99,-36.1899,Central America,Jalisco,PENDING,129.99,2015-04-23 00:00:00+01:00,Second Class,1
PAYMENT,179.5607,9,Cardio Equipment,San Jose,3429.0544,Consumer,3,Footwear,USCA,United States,2016-08-21 00:00:00+01:00,38034.453,0.02,4,399.96,387.98,181.74821,East of USA,New York,PENDING_PAYMENT,99.99,2017-01-24 00:00:00+00:00,Standard Class,1
TRANSFER,16.242916,29,Shop By Sport,Caguas,10995.85,Home Office,5,Golf,Europe,Thailand,2017-08-13 00:00:00+01:00,63207.805,0.25,3,119.98,96.929794,19.272598,Southern Europe,Zurich,PENDING,39.99,2017-06-22 00:00:00+01:00,Standard Class,0
DEBIT,58.40911,48,Water Sports,Caguas,3148.5957,Corporate,7,Fan Shop,USCA,United States,2016-07-17 00:00:00+01:00,36814.934,0.12,1,199.99,173.99426,59.620533,US Center ,Indiana,COMPLETE,199.99,2016-06-17 00:00:00+01:00,Standard Class,0
DEBIT,89.01295,17,Cleats,Caguas,5542.4463,Consumer,4,Apparel,Europe,Afghanistan,2015-07-08 00:00:00+01:00,12141.436,0.15,4,200,199.17,85.096596,Northern Europe,Bavaria,COMPLETE,59.99,2015-05-06 00:00:00+01:00,Standard Class,1
TRANSFER,37.224583,17,Cleats,Caguas,710.7149,Corporate,4,Apparel,Europe,France,2017-09-08 00:00:00+01:00,67691.22,0.05,2,119.98,112.801125,39.324596,Western Europe,Provence-Alpes-Côte d'Azur,PROCESSING,59.99,2017-09-27 00:00:00+01:00,First Class,1
TRANSFER,-46.51426,48,Water Sports,Caguas,1731.7906,Consumer,7,Fan Shop,Europe,Italy,2015-08-31 00:00:00+01:00,13181.333,0.07,1,199.99,185.9915,-50.012955,Southern Europe,Lacio,PROCESSING,199.99,2015-09-10 00:00:00+01:00,Standard Class,1
